237.8628126,234.7128837,212.4662393,194.5844842,172.9079839,144.139746,137.0336815,133.5806436,131.9764882,129.1424058,127.3746676,124.741803,118.3797098,88.11167522,68.38206356,14.08292704,1.818794023,0.443835124,0.237232148,0.203311082,0.157674773,0.089030501,0.060235139,0.058070698,0.044206271,0.028030241
0,0,0,0,0,0,0,0,0,0,0,0,0,8.130348566,9.724079389,70.69637653,602.4446532,1424.875812,1572.829342,1518.0994,1485.799609,1448.865555,1372.378394,1091.088857,801.7929624,596.2052617
3045.853598,3026.606121,2834.295425,2626.624712,2527.963939,2456.559764,2413.909339,2293.502633,1780.796504,1220.206164,1130.614295,1130.43007,1012.914062,876.6310822,810.4979386,457.316727,240.1600675,185.0774389,305.8858979,426.0766522,672.0615666,1298.654146,1356.99152,924.1015749,717.5889528,576.0340328
331.4506676,332.0159398,328.7569544,331.4927205,337.1623764,352.1471128,358.1505151,352.8555985,306.0333145,255.7805359,205.2724979,186.0374499,160.4518534,148.8009941,143.1534723,115.2497037,89.43293702,78.26381712,82.49496816,97.00216327,102.714569,114.6413316,116.9825122,116.1170317,107.3374583,94.35567193
91.95329769,118.065065,308.413734,690.4403682,1222.815138,2178.980828,2237.069248,2371.261444,2525.907613,2452.413391,2400.442907,2392.471159,1769.015468,1242.540329,1048.619544,396.7691584,163.4943816,210.6207036,1715.40829,2061.606683,1876.536572,1921.06314,1894.859294,1630.051145,1433.431245,1219.5935
3707.779943,3840.319068,5108.493758,7067.67814,8470.129871,9975.052433,10201.49227,10100.79555,9938.293464,9364.356404,9108.001592,9194.90591,5841.29975,4336.219318,4058.839378,4354.095752,6609.964473,8953.435558,9455.921631,8973.340601,8685.606275,8355.272501,7909.978706,5707.45551,3650.084609,2188.392522
15821.6432,16892.62392,25105.39147,37678.3824,44514.60682,48055.64408,49768.45776,50319.25149,49532.88654,39285.47835,34350.07369,34320.49528,21896.62317,15302.97352,13653.36867,9932.711029,9005.156829,9571.989747,11968.73585,12300.87235,13034.10757,16689.70292,19163.15526,21974.0899,20771.8849,16988.70165
2677.869041,2114.080923,4497.053487,20091.35036,36478.707,38015.76976,37662.98302,37408.14278,36741.97243,34674.72854,32692.53368,31508.6243,26050.23262,23257.58528,22130.06115,16678.30682,12455.28446,11504.72186,15662.1875,17968.44818,17855.24831,28440.30956,29928.94542,32952.23791,28002.38265,22879.25956
198.7478311,188.0154713,402.8515108,1331.250484,2344.136045,3085.832961,3454.189326,3689.309242,3934.54606,3878.893602,3765.774098,3686.871352,3220.824133,2406.921029,1987.082503,473.8380498,79.00589172,40.28227291,176.1934699,520.016013,700.503524,1315.967867,1808.129054,1988.098885,1802.749459,1395.514013
7301.721296,7315.09272,7291.072968,7434.985116,8027.184487,9971.373755,12418.46215,14294.91238,16021.65726,13577.43626,10589.58133,10124.93785,8487.080291,8452.905236,8697.619682,11302.25868,16556.66178,20178.4333,12883.71169,7625.112869,8263.888915,9347.52971,9828.695709,9996.530449,9280.446594,7269.68862
22430.87445,22158.15705,21214.51048,18633.19609,12829.26529,6142.984223,4476.934259,4409.728217,4593.104954,4937.581508,5916.432577,6813.582502,7149.292396,5690.230054,4834.527318,1343.864656,321.6395554,331.9649568,4840.285043,8419.170634,8190.972042,7792.927488,7043.007241,4883.054083,3735.125023,2415.388375
41090.06621,39269.71128,25759.51908,13403.43885,6725.139297,3258.607227,3069.114851,2953.176272,2721.101921,2547.589279,2224.566126,2180.886109,1754.607321,1446.63543,1343.000664,984.851304,754.4779534,674.1461605,779.5372391,939.0203393,1044.642775,1196.657478,1315.8214,1402.876858,1190.349995,975.3447892
286.2547132,57.43191382,32.79542987,536.6842459,1827.302948,2172.555404,2284.263324,2419.642404,2621.713887,2736.935899,2746.358051,2731.214527,2483.980435,1962.422361,1686.343487,562.5824082,163.6726164,152.1576229,970.5882113,1264.459415,1343.707965,1497.240474,1562.376288,1460.769275,1319.235904,1165.941902
11331.484,10487.67435,6656.791809,4286.838018,3618.611455,3570.977207,3953.516746,5234.16888,6976.644985,5843.678442,4282.93289,3650.225691,2636.187012,2648.015416,2726.825403,3537.554941,5006.800418,6131.555003,5175.046712,2544.370817,908.916234,819.2998227,904.8663996,1812.097906,1741.8616,1545.172682
