828.6630676,778.1502523,519.7109819,318.5232263,226.2745332,168.2316821,164.4022395,166.2483031,165.7977063,162.3234905,141.0353126,120.2613327,90.23666816,66.08566824,52.50591262,10.45220208,1.186113051,0.285836806,0.159270194,0.136034608,0.109570678,0.070884833,0.069402093,0.074034194,0.066525092,0.051998804
0,0,0,0,0,0,0,0,0,0,0,0,0,18.89611547,25.65130121,124.0067523,489.7470014,836.0085898,930.1646694,1061.140287,1165.902977,1121.860824,1075.821492,1066.18244,898.9019197,684.4460344
528.3399341,531.993646,624.1156469,847.5172027,1283.896513,1963.672379,1953.829995,1905.652151,1712.090643,1120.230353,829.6845892,736.6248134,627.510193,571.9995151,541.3639005,361.3809727,210.3460305,145.2485009,127.0896162,153.7226413,228.5707332,363.3546124,466.4409357,770.4110457,800.3029925,662.0449623
152.0366981,151.1534058,155.8376152,167.4422993,179.780392,195.980943,203.003973,203.7714424,201.8023385,194.3488371,181.2429178,171.5715795,157.060787,150.0860708,145.5781091,117.825373,90.99358043,77.23796868,75.66910382,81.16317365,81.33582634,85.4859513,90.89501666,109.4605831,121.8748619,130.6991408
45.76749293,57.1387403,110.4979339,227.2161422,685.1184633,2569.959629,2727.367081,2803.812829,2842.739127,2607.359104,2102.136779,1894.723017,1216.47031,856.8421898,748.8795011,363.629416,190.0834754,219.0547363,925.5590455,1036.856875,966.0877157,939.1421323,986.6766449,1502.348456,1974.005211,1847.830103
1350.282364,1413.775892,2433.515323,4810.330138,6666.397222,6980.452095,6294.564313,6126.300246,6015.928843,5479.137977,4701.559573,4345.87428,2952.145076,2567.283385,2512.123703,2712.420881,3379.16678,3927.86771,3977.999438,3913.626153,3884.698766,3773.263266,3872.824755,5650.576114,6668.920441,4001.90179
5547.703229,5902.296082,10666.0467,21231.34408,28095.90534,31465.90981,32094.60735,32220.20701,31856.4921,25737.78142,21572.17883,20622.78853,15206.18969,13141.20573,12495.93161,10100.02627,8297.501505,7614.641259,7868.212637,7995.552898,7971.136953,7837.726706,9201.105815,22463.72123,23586.08362,18534.99645
713.5780231,1689.969361,12314.56149,23292.99231,28664.74527,30674.53566,31679.14162,32482.52053,32851.4588,27250.27599,22413.12787,21056.06423,18111.80165,17044.90971,16680.489,14684.27369,12934.96691,12378.31582,13800.10472,15723.18063,15587.17849,11692.45803,12188.49314,42209.45897,39522.06496,32342.37508
54.6087699,59.28277222,201.2428768,875.1084492,1596.406634,1915.903457,2072.138358,2177.344242,2299.216464,2274.482011,2199.833664,2173.894498,2089.004596,1740.27945,1534.436809,555.6324036,120.985163,30.59145371,12.24734193,34.13703468,72.32096932,122.8238192,388.403694,1397.914391,1493.451743,1186.567108
1747.806555,1757.665033,1942.754416,2807.202846,5412.169125,11723.5506,11745.71317,11982.23505,12938.83439,10582.71243,5902.039295,4986.234488,3862.79473,3921.204567,3997.830069,4812.803004,6050.022846,6432.335127,5043.86956,4673.148537,4984.961501,5011.362277,5562.200267,9513.918335,9831.136941,8654.226612
10138.44001,8494.350017,5697.414997,5116.031097,4845.681065,4743.406876,4938.08366,5101.929823,5014.254134,4665.277487,4249.328691,4042.826619,2945.815218,2521.547741,2380.063766,1812.277641,1571.507875,2162.517948,5831.577494,5497.270761,5266.055549,4974.893124,5316.10018,8069.583557,7981.774815,3541.439524
4724.864023,4413.889381,3462.536255,2704.777663,2106.502346,1635.056125,1673.03198,1918.469744,2248.488182,1940.269335,1390.135254,1253.078925,969.9681743,887.751013,867.1809278,844.5761364,859.8002261,829.5357357,636.2563016,487.1405637,420.550191,363.4037838,390.166144,1173.985181,1197.598513,1000.013153
7.263437166,22.42908533,466.3176209,1797.567124,2820.543326,3084.939372,3250.156085,3546.857649,3826.538247,3423.637858,2695.736311,2463.905837,1925.796152,1650.111646,1542.732976,1020.440578,680.7320399,696.2737451,1404.981209,1523.289872,1493.889465,1519.718981,1603.95276,2395.687529,2468.286383,2108.965599
1247.059131,1261.245946,1468.206459,1812.630437,2097.659434,2471.785922,3009.767374,4086.376752,4964.708883,3862.317669,2947.903959,2732.45104,2231.52031,2213.640576,2239.792752,2463.019274,2817.712948,3047.29476,2971.934869,2308.600459,1423.359306,1137.499445,1105.308999,2775.995781,2750.622433,2433.856307
